seller_type,owner,sales_id
Individual,Second Owner,6258
Individual,Second Owner,6259
Individual,First Owner,6260
Individual,First Owner,6261
Individual,Second Owner,6262
Individual,First Owner,6263
Individual,First Owner,6264
Individual,First Owner,6265
Individual,Second Owner,6266
Individual,First Owner,6267
Individual,Second Owner,6268
Individual,Second Owner,6269
Individual,First Owner,6270
Individual,Second Owner,6271
Individual,Second Owner,6272
Individual,First Owner,6273
Individual,First Owner,6274
Individual,First Owner,6275
Individual,First Owner,6276
Individual,First Owner,6277
Individual,Second Owner,6278
Individual,Third Owner,6279
Individual,First Owner,6280
Individual,First Owner,6281
Individual,First Owner,6282
Individual,Fourth & Above Owner,6283
Individual,Third Owner,6284
Individual,First Owner,6285
Individual,First Owner,6286
Individual,First Owner,6287
Individual,Second Owner,6288
Individual,First Owner,6289
Individual,First Owner,6290
Individual,First Owner,6291
Individual,First Owner,6292
Individual,Second Owner,6293
Individual,Second Owner,6294
Individual,First Owner,6295
Individual,First Owner,6296
Individual,First Owner,6297
Individual,First Owner,6298
Individual,First Owner,6299
Individual,First Owner,6300
Individual,First Owner,6301
Individual,First Owner,6302
Individual,First Owner,6303
Individual,First Owner,6304
Individual,First Owner,6305
Individual,First Owner,6306
Individual,First Owner,6307
Individual,Second Owner,6308
Individual,First Owner,6309
Individual,First Owner,6310
Individual,First Owner,6311
Individual,First Owner,6312
Individual,Second Owner,6313
Individual,First Owner,6314
Individual,First Owner,6315
Individual,Third Owner,6316
Individual,First Owner,6317
Individual,First Owner,6318
Individual,First Owner,6319
Individual,Second Owner,6320
Individual,First Owner,6321
Individual,First Owner,6322
Individual,First Owner,6323
Individual,Second Owner,6324
Individual,Second Owner,6325
Individual,First Owner,6326
Individual,First Owner,6327
Individual,Second Owner,6328
Individual,First Owner,6329
Individual,First Owner,6330
Individual,Second Owner,6331
Individual,Third Owner,6332
Individual,First Owner,6333
Individual,Second Owner,6334
Individual,First Owner,6335
Individual,First Owner,6336
Individual,First Owner,6337
Individual,Second Owner,6338
Individual,First Owner,6339
Individual,First Owner,6340
Individual,Second Owner,6341
Individual,Second Owner,6342
Individual,First Owner,6343
Individual,Second Owner,6344
Individual,Second Owner,6345
Individual,First Owner,6346
Individual,First Owner,6347
Individual,Second Owner,6348
Individual,First Owner,6349
Individual,Second Owner,6350
Individual,Second Owner,6351
Individual,First Owner,6352
Individual,Second Owner,6353
Individual,First Owner,6354
Individual,First Owner,6355
Individual,Third Owner,6356
Dealer,Second Owner,6357
Dealer,First Owner,6358
Dealer,First Owner,6359
Dealer,First Owner,6360
Dealer,Second Owner,6361
Dealer,First Owner,6362
Dealer,Second Owner,6363
Individual,First Owner,6364
Individual,First Owner,6365
Individual,First Owner,6366
Individual,First Owner,6367
Individual,First Owner,6368
Individual,Second Owner,6369
Individual,Third Owner,6370
Individual,First Owner,6371
Individual,First Owner,6372
Individual,Second Owner,6373
Dealer,First Owner,6374
Dealer,First Owner,6375
Dealer,First Owner,6376
Individual,First Owner,6377
Individual,First Owner,6378
Trustmark Dealer,First Owner,6379
Trustmark Dealer,First Owner,6380
Dealer,First Owner,6381
Trustmark Dealer,First Owner,6382
Trustmark Dealer,Second Owner,6383
Trustmark Dealer,First Owner,6384
Trustmark Dealer,First Owner,6385
Dealer,First Owner,6386
Dealer,First Owner,6387
Dealer,First Owner,6388
Dealer,First Owner,6389
Trustmark Dealer,First Owner,6390
Dealer,First Owner,6391
Dealer,First Owner,6392
Dealer,First Owner,6393
Dealer,First Owner,6394
Dealer,First Owner,6395
Individual,First Owner,6396
Individual,First Owner,6397
Trustmark Dealer,First Owner,6398
Trustmark Dealer,First Owner,6399
Dealer,First Owner,6400
Trustmark Dealer,First Owner,6401
Trustmark Dealer,Second Owner,6402
Trustmark Dealer,First Owner,6403
Trustmark Dealer,First Owner,6404
Dealer,First Owner,6405
Dealer,First Owner,6406
Dealer,First Owner,6407
Dealer,First Owner,6408
Trustmark Dealer,First Owner,6409
Dealer,First Owner,6410
Dealer,First Owner,6411
Individual,First Owner,6412
Individual,Third Owner,6413
Individual,Second Owner,6414
Individual,First Owner,6415
Individual,First Owner,6416
Individual,Third Owner,6417
Individual,Second Owner,6418
Individual,Third Owner,6419
Individual,First Owner,6420
Individual,First Owner,6421
Individual,Second Owner,6422
Individual,Second Owner,6423
Individual,First Owner,6424
Individual,Second Owner,6425
Individual,First Owner,6426
Individual,First Owner,6427
Individual,First Owner,6428
Individual,Second Owner,6429
Individual,Fourth & Above Owner,6430
Individual,Second Owner,6431
Individual,Second Owner,6432
Individual,Second Owner,6433
Individual,First Owner,6434
Individual,First Owner,6435
Individual,First Owner,6436
Individual,First Owner,6437
Individual,First Owner,6438
Individual,First Owner,6439
Individual,First Owner,6440
Individual,Second Owner,6441
Individual,Fourth & Above Owner,6442
Individual,First Owner,6443
Individual,First Owner,6444
Individual,First Owner,6445
Individual,Third Owner,6446
Individual,First Owner,6447
Individual,First Owner,6448
Individual,First Owner,6449
Individual,Second Owner,6450
Individual,First Owner,6451
Individual,First Owner,6452
Individual,First Owner,6453
Individual,First Owner,6454
Individual,Second Owner,6455
Individual,First Owner,6456
Individual,First Owner,6457
Individual,First Owner,6458
Individual,Second Owner,6459
Individual,Third Owner,6460
Individual,First Owner,6461
Individual,First Owner,6462
Individual,Second Owner,6463
Individual,Second Owner,6464
Individual,Second Owner,6465
Individual,First Owner,6466
Individual,Second Owner,6467
Individual,First Owner,6468
Individual,Third Owner,6469
Individual,First Owner,6470
Individual,First Owner,6471
Individual,Second Owner,6472
Individual,Third Owner,6473
Individual,First Owner,6474
Individual,First Owner,6475
Individual,First Owner,6476
Individual,Second Owner,6477
Individual,First Owner,6478
Individual,First Owner,6479
Individual,First Owner,6480
Individual,Second Owner,6481
Individual,Second Owner,6482
Individual,Third Owner,6483
Individual,First Owner,6484
Individual,First Owner,6485
Individual,Second Owner,6486
Individual,Third Owner,6487
Individual,First Owner,6488
Individual,First Owner,6489
Individual,Second Owner,6490
Individual,First Owner,6491
Individual,First Owner,6492
Individual,First Owner,6493
Individual,First Owner,6494
Individual,First Owner,6495
Individual,Second Owner,6496
Individual,First Owner,6497
Individual,Second Owner,6498
Individual,Second Owner,6499
Individual,First Owner,6500
Individual,First Owner,6501
Individual,Fourth & Above Owner,6502
Individual,Second Owner,6503
Individual,Second Owner,6504
Individual,First Owner,6505
Dealer,First Owner,6506
Dealer,First Owner,6507
Dealer,First Owner,6508
Individual,First Owner,6509
Individual,First Owner,6510
Trustmark Dealer,First Owner,6511
Trustmark Dealer,First Owner,6512
Dealer,First Owner,6513
Trustmark Dealer,First Owner,6514
Trustmark Dealer,Second Owner,6515
Trustmark Dealer,First Owner,6516
Trustmark Dealer,First Owner,6517
Dealer,First Owner,6518
Dealer,First Owner,6519
Dealer,First Owner,6520
Dealer,First Owner,6521
Trustmark Dealer,First Owner,6522
Dealer,First Owner,6523
Dealer,First Owner,6524
Individual,Second Owner,6525
Individual,Second Owner,6526
Individual,Second Owner,6527
Individual,Fourth & Above Owner,6528
Individual,First Owner,6529
Individual,Third Owner,6530
Individual,First Owner,6531
Individual,Third Owner,6532
Individual,First Owner,6533
Individual,First Owner,6534
Individual,Second Owner,6535
Individual,First Owner,6536
Individual,First Owner,6537
Individual,Second Owner,6538
Individual,First Owner,6539
Individual,Third Owner,6540
Individual,Second Owner,6541
Individual,Third Owner,6542
Individual,First Owner,6543
Individual,First Owner,6544
Individual,Second Owner,6545
Individual,First Owner,6546
Individual,Second Owner,6547
Individual,Second Owner,6548
Individual,First Owner,6549
Individual,Second Owner,6550
Individual,Second Owner,6551
Individual,First Owner,6552
Individual,Fourth & Above Owner,6553
Individual,First Owner,6554
Individual,Third Owner,6555
Individual,Second Owner,6556
Individual,First Owner,6557
Individual,Second Owner,6558
Individual,Second Owner,6559
Individual,Second Owner,6560
Individual,Third Owner,6561
Individual,First Owner,6562
Individual,First Owner,6563
Individual,Third Owner,6564
Individual,First Owner,6565
Individual,Second Owner,6566
Individual,Second Owner,6567
Individual,Second Owner,6568
Individual,Second Owner,6569
Individual,First Owner,6570
Individual,Second Owner,6571
Individual,Second Owner,6572
Individual,First Owner,6573
Individual,Second Owner,6574
Individual,Second Owner,6575
Individual,Second Owner,6576
Individual,First Owner,6577
Individual,First Owner,6578
Individual,Second Owner,6579
Individual,Second Owner,6580
Individual,Second Owner,6581
Individual,First Owner,6582
Individual,Second Owner,6583
Individual,Second Owner,6584
Individual,Second Owner,6585
Individual,Second Owner,6586
Individual,Third Owner,6587
Individual,Second Owner,6588
Individual,First Owner,6589
Individual,First Owner,6590
Individual,First Owner,6591
Individual,Second Owner,6592
Individual,Second Owner,6593
Individual,First Owner,6594
Individual,First Owner,6595
Individual,First Owner,6596
Individual,Third Owner,6597
Individual,First Owner,6598
Individual,First Owner,6599
Individual,First Owner,6600
Individual,First Owner,6601
Individual,First Owner,6602
Individual,First Owner,6603
Individual,Second Owner,6604
Individual,First Owner,6605
Individual,Third Owner,6606
Individual,First Owner,6607
Individual,First Owner,6608
Individual,First Owner,6609
Individual,First Owner,6610
Individual,Second Owner,6611
Individual,Second Owner,6612
Individual,Second Owner,6613
Individual,First Owner,6614
Individual,First Owner,6615
Individual,Second Owner,6616
Individual,Second Owner,6617
Individual,First Owner,6618
Individual,First Owner,6619
Individual,First Owner,6620
Individual,Second Owner,6621
Individual,First Owner,6622
Individual,First Owner,6623
Individual,First Owner,6624
Individual,Second Owner,6625
Individual,First Owner,6626
Individual,First Owner,6627
Individual,Third Owner,6628
Individual,First Owner,6629
Individual,First Owner,6630
Individual,First Owner,6631
Individual,Third Owner,6632
Dealer,First Owner,6633
Dealer,First Owner,6634
Dealer,First Owner,6635
Individual,First Owner,6636
Individual,Second Owner,6637
Individual,Fourth & Above Owner,6638
Individual,Fourth & Above Owner,6639
Individual,First Owner,6640
Individual,First Owner,6641
Individual,First Owner,6642
Individual,Second Owner,6643
Individual,Second Owner,6644
Individual,First Owner,6645
Individual,Second Owner,6646
Individual,First Owner,6647
Individual,First Owner,6648
Individual,First Owner,6649
Individual,Second Owner,6650
Individual,Second Owner,6651
Individual,First Owner,6652
Individual,First Owner,6653
Individual,First Owner,6654
Individual,First Owner,6655
Individual,First Owner,6656
Individual,Second Owner,6657
Individual,Second Owner,6658
Individual,First Owner,6659
Individual,First Owner,6660
Individual,Second Owner,6661
Individual,Second Owner,6662
Individual,First Owner,6663
Individual,Second Owner,6664
Individual,First Owner,6665
Individual,First Owner,6666
Individual,First Owner,6667
Individual,First Owner,6668
Individual,First Owner,6669
Individual,First Owner,6670
Individual,Fourth & Above Owner,6671
Individual,Second Owner,6672
Individual,First Owner,6673
Individual,Third Owner,6674
Individual,First Owner,6675
Individual,Third Owner,6676
Individual,First Owner,6677
Individual,First Owner,6678
Individual,First Owner,6679
Individual,First Owner,6680
Individual,First Owner,6681
Individual,First Owner,6682
Individual,Second Owner,6683
Individual,Second Owner,6684
Individual,Third Owner,6685
Individual,First Owner,6686
Individual,First Owner,6687
Individual,First Owner,6688
Individual,First Owner,6689
Individual,Third Owner,6690
Individual,Second Owner,6691
Individual,First Owner,6692
Individual,First Owner,6693
Individual,Second Owner,6694
Individual,First Owner,6695
Individual,Second Owner,6696
Individual,Second Owner,6697
Individual,Third Owner,6698
Individual,First Owner,6699
Individual,First Owner,6700
Individual,First Owner,6701
Individual,Third Owner,6702
Individual,First Owner,6703
Individual,First Owner,6704
Individual,Second Owner,6705
Individual,Second Owner,6706
Individual,First Owner,6707
Individual,First Owner,6708
Individual,First Owner,6709
Individual,Second Owner,6710
Individual,First Owner,6711
Individual,First Owner,6712
Individual,First Owner,6713
Individual,First Owner,6714
Individual,Second Owner,6715
Individual,First Owner,6716
Individual,First Owner,6717
Individual,First Owner,6718
Individual,First Owner,6719
Individual,First Owner,6720
Individual,Third Owner,6721
Individual,First Owner,6722
Individual,Second Owner,6723
Individual,First Owner,6724
Individual,Second Owner,6725
Individual,Third Owner,6726
Individual,Second Owner,6727
Individual,Third Owner,6728
Individual,Fourth & Above Owner,6729
Individual,Fourth & Above Owner,6730
Individual,Second Owner,6731
Individual,First Owner,6732
Individual,First Owner,6733
Individual,First Owner,6734
Individual,Third Owner,6735
Individual,First Owner,6736
Individual,Third Owner,6737
Individual,First Owner,6738
Individual,First Owner,6739
Individual,First Owner,6740
Individual,Third Owner,6741
Individual,Second Owner,6742
Individual,Third Owner,6743
Individual,Fourth & Above Owner,6744
Individual,Third Owner,6745
Individual,First Owner,6746
Individual,First Owner,6747
Individual,First Owner,6748
Individual,First Owner,6749
Individual,Second Owner,6750
Individual,First Owner,6751
Individual,First Owner,6752
Individual,Third Owner,6753
Individual,First Owner,6754
Individual,First Owner,6755
Individual,Third Owner,6756
Individual,Second Owner,6757
Individual,First Owner,6758
Individual,First Owner,6759
Individual,First Owner,6760
Individual,First Owner,6761
Individual,First Owner,6762
Individual,Second Owner,6763
Individual,Second Owner,6764
Individual,First Owner,6765
Individual,Second Owner,6766
Individual,Second Owner,6767
Dealer,First Owner,6768
Dealer,First Owner,6769
Dealer,First Owner,6770
Individual,First Owner,6771
Individual,First Owner,6772
Trustmark Dealer,First Owner,6773
Trustmark Dealer,First Owner,6774
Dealer,First Owner,6775
Trustmark Dealer,First Owner,6776
Trustmark Dealer,Second Owner,6777
Trustmark Dealer,First Owner,6778
Trustmark Dealer,First Owner,6779
Dealer,First Owner,6780
Dealer,First Owner,6781
Dealer,First Owner,6782
Dealer,First Owner,6783
Trustmark Dealer,First Owner,6784
Dealer,First Owner,6785
Dealer,First Owner,6786
Individual,Second Owner,6787
Individual,First Owner,6788
Individual,First Owner,6789
Individual,Second Owner,6790
Individual,First Owner,6791
Individual,Second Owner,6792
Individual,Third Owner,6793
Individual,First Owner,6794
Individual,Second Owner,6795
Individual,Second Owner,6796
Individual,Second Owner,6797
Individual,Second Owner,6798
Individual,First Owner,6799
Individual,First Owner,6800
Individual,First Owner,6801
Individual,First Owner,6802
Individual,Second Owner,6803
Individual,First Owner,6804
Individual,First Owner,6805
Individual,First Owner,6806
Individual,First Owner,6807
Individual,First Owner,6808
Individual,Second Owner,6809
Individual,Second Owner,6810
Individual,Second Owner,6811
Individual,First Owner,6812
Individual,Second Owner,6813
Dealer,First Owner,6814
Dealer,First Owner,6815
Dealer,First Owner,6816
Individual,First Owner,6817
Individual,First Owner,6818
Individual,First Owner,6819
Individual,Second Owner,6820
Individual,First Owner,6821
Individual,Second Owner,6822
Individual,Second Owner,6823
Individual,Second Owner,6824
Individual,Second Owner,6825
Dealer,Second Owner,6826
Individual,First Owner,6827
Individual,First Owner,6828
Individual,First Owner,6829
Dealer,First Owner,6830
Dealer,Third Owner,6831
Individual,First Owner,6832
Individual,First Owner,6833
Individual,Second Owner,6834
Individual,Second Owner,6835
Individual,First Owner,6836
Individual,First Owner,6837
Individual,First Owner,6838
Individual,First Owner,6839
Individual,First Owner,6840
Individual,First Owner,6841
Individual,First Owner,6842
Individual,First Owner,6843
Individual,First Owner,6844
Individual,First Owner,6845
Individual,First Owner,6846
Individual,First Owner,6847
Individual,First Owner,6848
Individual,First Owner,6849
Individual,First Owner,6850
Individual,First Owner,6851
Individual,Second Owner,6852
Individual,Second Owner,6853
Individual,First Owner,6854
Individual,First Owner,6855
Individual,First Owner,6856
Individual,First Owner,6857
Individual,First Owner,6858
Individual,First Owner,6859
Individual,First Owner,6860
Individual,First Owner,6861
Individual,Second Owner,6862
Individual,Third Owner,6863
Individual,First Owner,6864
Individual,Second Owner,6865
Individual,First Owner,6866
Individual,Second Owner,6867
Individual,Third Owner,6868
Individual,First Owner,6869
Individual,First Owner,6870
Individual,Second Owner,6871
Individual,Fourth & Above Owner,6872
Individual,Second Owner,6873
Individual,First Owner,6874
Individual,Third Owner,6875
Individual,Second Owner,6876
Individual,First Owner,6877
Individual,First Owner,6878
Individual,First Owner,6879
Individual,First Owner,6880
Individual,First Owner,6881
Individual,Second Owner,6882
Individual,First Owner,6883
Individual,First Owner,6884
Individual,First Owner,6885
Individual,First Owner,6886
Individual,Second Owner,6887
Individual,Second Owner,6888
Individual,First Owner,6889
Individual,Third Owner,6890
Individual,Second Owner,6891
Individual,Second Owner,6892
Individual,First Owner,6893
Individual,First Owner,6894
Individual,First Owner,6895
Individual,Second Owner,6896
Individual,Second Owner,6897
Individual,Second Owner,6898
Individual,First Owner,6899
Individual,First Owner,6900
Individual,First Owner,6901
Individual,First Owner,6902
Individual,First Owner,6903
Individual,First Owner,6904
Individual,First Owner,6905
Individual,First Owner,6906
Individual,First Owner,6907
Individual,First Owner,6908
Individual,Second Owner,6909
Individual,Third Owner,6910
Individual,First Owner,6911
Individual,Third Owner,6912
Individual,First Owner,6913
Individual,First Owner,6914
Individual,First Owner,6915
Individual,First Owner,6916
Individual,Second Owner,6917
Individual,Fourth & Above Owner,6918
Individual,First Owner,6919
Individual,Second Owner,6920
Individual,Second Owner,6921
Individual,Second Owner,6922
Individual,First Owner,6923
Individual,First Owner,6924
Individual,Second Owner,6925
Individual,First Owner,6926
Individual,First Owner,6927
Individual,First Owner,6928
Individual,First Owner,6929
Individual,First Owner,6930
Individual,First Owner,6931
Individual,Second Owner,6932
Individual,First Owner,6933
Individual,First Owner,6934
Individual,First Owner,6935
Individual,First Owner,6936
Individual,First Owner,6937
Individual,Second Owner,6938
Individual,Second Owner,6939
Individual,Third Owner,6940
Individual,First Owner,6941
Individual,First Owner,6942
Individual,First Owner,6943
Individual,First Owner,6944
Individual,First Owner,6945
Individual,First Owner,6946
Individual,Fourth & Above Owner,6947
Individual,First Owner,6948
Individual,Second Owner,6949
Individual,First Owner,6950
Individual,First Owner,6951
Individual,First Owner,6952
Individual,Second Owner,6953
Individual,Third Owner,6954
Individual,Second Owner,6955
Individual,First Owner,6956
Individual,Second Owner,6957
Individual,First Owner,6958
Individual,Second Owner,6959
Individual,Second Owner,6960
Individual,First Owner,6961
Individual,First Owner,6962
Individual,First Owner,6963
Individual,First Owner,6964
Individual,First Owner,6965
Individual,First Owner,6966
Individual,Third Owner,6967
Individual,First Owner,6968
Individual,First Owner,6969
Individual,First Owner,6970
Individual,First Owner,6971
Individual,First Owner,6972
Individual,First Owner,6973
Individual,Second Owner,6974
Individual,First Owner,6975
Individual,First Owner,6976
Individual,First Owner,6977
Individual,Second Owner,6978
Individual,Second Owner,6979
Individual,First Owner,6980
Individual,First Owner,6981
Individual,First Owner,6982
Individual,First Owner,6983
Individual,First Owner,6984
Individual,First Owner,6985
Individual,First Owner,6986
Individual,First Owner,6987
Individual,Second Owner,6988
Individual,Second Owner,6989
Individual,First Owner,6990
Individual,First Owner,6991
Individual,First Owner,6992
Individual,Second Owner,6993
Individual,First Owner,6994
Individual,Second Owner,6995
Individual,First Owner,6996
Individual,Second Owner,6997
Individual,Second Owner,6998
Individual,First Owner,6999
Individual,Second Owner,7000
Individual,Second Owner,7001
Individual,Fourth & Above Owner,7002
Individual,First Owner,7003
Individual,First Owner,7004
Individual,First Owner,7005
Individual,Second Owner,7006
Individual,First Owner,7007
Individual,First Owner,7008
Individual,Second Owner,7009
Individual,Second Owner,7010
Individual,Second Owner,7011
Individual,Second Owner,7012
Individual,Second Owner,7013
Individual,First Owner,7014
Individual,First Owner,7015
Individual,Second Owner,7016
Individual,Second Owner,7017
Individual,Second Owner,7018
Individual,Second Owner,7019
Individual,Second Owner,7020
Individual,First Owner,7021
Individual,Second Owner,7022
Individual,Third Owner,7023
Individual,First Owner,7024
Individual,Second Owner,7025
Individual,First Owner,7026
Individual,Third Owner,7027
Individual,First Owner,7028
Individual,First Owner,7029
Individual,First Owner,7030
Individual,First Owner,7031
Individual,First Owner,7032
Individual,Second Owner,7033
Individual,Second Owner,7034
Individual,First Owner,7035
Individual,Second Owner,7036
Individual,First Owner,7037
Individual,Second Owner,7038
Individual,First Owner,7039
Individual,First Owner,7040
Individual,First Owner,7041
Individual,Second Owner,7042
Individual,First Owner,7043
Individual,First Owner,7044
Individual,Second Owner,7045
Individual,First Owner,7046
Individual,Second Owner,7047
Individual,First Owner,7048
Individual,First Owner,7049
Individual,Second Owner,7050
Individual,First Owner,7051
Individual,First Owner,7052
Individual,First Owner,7053
Individual,Second Owner,7054
Individual,First Owner,7055
Individual,Second Owner,7056
Individual,Second Owner,7057
Individual,Second Owner,7058
Individual,Third Owner,7059
Individual,First Owner,7060
Individual,Second Owner,7061
Individual,Second Owner,7062
Individual,First Owner,7063
Individual,Second Owner,7064
Individual,Second Owner,7065
Individual,First Owner,7066
Individual,First Owner,7067
Individual,First Owner,7068
Individual,First Owner,7069
Individual,Second Owner,7070
Individual,First Owner,7071
Individual,First Owner,7072
Individual,First Owner,7073
Individual,Second Owner,7074
Individual,Third Owner,7075
Individual,First Owner,7076
Individual,Second Owner,7077
Dealer,First Owner,7078
Dealer,First Owner,7079
Dealer,First Owner,7080
Dealer,First Owner,7081
Dealer,First Owner,7082
Dealer,First Owner,7083
Dealer,First Owner,7084
Dealer,First Owner,7085
Dealer,First Owner,7086
Dealer,Second Owner,7087
Dealer,Second Owner,7088
Dealer,First Owner,7089
Dealer,First Owner,7090
Dealer,First Owner,7091
Dealer,Second Owner,7092
Dealer,First Owner,7093
Dealer,First Owner,7094
Dealer,First Owner,7095
Dealer,First Owner,7096
Dealer,First Owner,7097
Individual,First Owner,7098
Individual,First Owner,7099
Individual,First Owner,7100
Individual,First Owner,7101
Individual,Second Owner,7102
Individual,First Owner,7103
Individual,Second Owner,7104
Individual,First Owner,7105
Individual,First Owner,7106
Individual,First Owner,7107
Individual,First Owner,7108
Individual,Second Owner,7109
Individual,First Owner,7110
Individual,First Owner,7111
Individual,Third Owner,7112
Individual,Second Owner,7113
Individual,Second Owner,7114
Individual,Third Owner,7115
Individual,First Owner,7116
Individual,Second Owner,7117
Individual,First Owner,7118
Individual,Second Owner,7119
Individual,Second Owner,7120
Individual,Second Owner,7121
Individual,Second Owner,7122
Individual,First Owner,7123
Individual,First Owner,7124
Dealer,First Owner,7125
Dealer,First Owner,7126
Dealer,First Owner,7127
Individual,First Owner,7128
Individual,First Owner,7129
Individual,First Owner,7130
Dealer,First Owner,7131
Dealer,First Owner,7132
Dealer,First Owner,7133
Dealer,First Owner,7134
Dealer,First Owner,7135
Dealer,Second Owner,7136
Dealer,First Owner,7137
Dealer,First Owner,7138
Dealer,First Owner,7139
Dealer,First Owner,7140
Dealer,First Owner,7141
Dealer,First Owner,7142
Dealer,First Owner,7143
Dealer,First Owner,7144
Individual,First Owner,7145
Individual,First Owner,7146
Individual,Second Owner,7147
Individual,First Owner,7148
Individual,First Owner,7149
Individual,First Owner,7150
Individual,Second Owner,7151
Individual,First Owner,7152
Individual,Second Owner,7153
Individual,First Owner,7154
Individual,Second Owner,7155
Individual,First Owner,7156
Individual,First Owner,7157
Individual,Second Owner,7158
Dealer,First Owner,7159
Dealer,First Owner,7160
Dealer,First Owner,7161
Individual,First Owner,7162
Dealer,First Owner,7163
Dealer,First Owner,7164
Dealer,First Owner,7165
Dealer,First Owner,7166
Individual,First Owner,7167
Dealer,First Owner,7168
Dealer,First Owner,7169
Dealer,First Owner,7170
Dealer,First Owner,7171
Dealer,First Owner,7172
Dealer,First Owner,7173
Dealer,First Owner,7174
Dealer,First Owner,7175
Individual,Second Owner,7176
Individual,Second Owner,7177
Individual,First Owner,7178
Individual,Third Owner,7179
Individual,First Owner,7180
Individual,First Owner,7181
Individual,Second Owner,7182
Individual,First Owner,7183
Individual,First Owner,7184
Individual,Second Owner,7185
Individual,First Owner,7186
Individual,Second Owner,7187
Individual,First Owner,7188
Individual,First Owner,7189
Individual,Second Owner,7190
Individual,First Owner,7191
Individual,Second Owner,7192
Dealer,Second Owner,7193
Individual,First Owner,7194
Individual,First Owner,7195
Individual,First Owner,7196
Individual,First Owner,7197
Individual,First Owner,7198
Individual,Second Owner,7199
Individual,First Owner,7200
Individual,First Owner,7201
Individual,Second Owner,7202
Individual,Second Owner,7203
Individual,First Owner,7204
Individual,First Owner,7205
Individual,Second Owner,7206
Individual,First Owner,7207
Individual,First Owner,7208
Individual,First Owner,7209
Individual,First Owner,7210
Individual,First Owner,7211
Individual,First Owner,7212
Individual,Second Owner,7213
Individual,First Owner,7214
Individual,First Owner,7215
Individual,Second Owner,7216
Individual,First Owner,7217
Individual,Second Owner,7218
Individual,Second Owner,7219
Individual,Third Owner,7220
Individual,Second Owner,7221
Individual,Third Owner,7222
Individual,First Owner,7223
Individual,First Owner,7224
Individual,First Owner,7225
Individual,First Owner,7226
Individual,First Owner,7227
Individual,First Owner,7228
Individual,First Owner,7229
Individual,First Owner,7230
Individual,First Owner,7231
Individual,First Owner,7232
Individual,Second Owner,7233
Individual,Second Owner,7234
Dealer,First Owner,7235
Dealer,First Owner,7236
Dealer,First Owner,7237
Individual,First Owner,7238
Individual,First Owner,7239
Individual,First Owner,7240
Individual,Second Owner,7241
Individual,Second Owner,7242
Individual,First Owner,7243
Individual,First Owner,7244
Individual,First Owner,7245
Individual,Second Owner,7246
Individual,First Owner,7247
Individual,Fourth & Above Owner,7248
Individual,First Owner,7249
Individual,First Owner,7250
Individual,First Owner,7251
Individual,First Owner,7252
Individual,First Owner,7253
Individual,First Owner,7254
Individual,First Owner,7255
Individual,Second Owner,7256
Dealer,First Owner,7257
Individual,First Owner,7258
Individual,First Owner,7259
Individual,Second Owner,7260
Individual,Second Owner,7261
Individual,Fourth & Above Owner,7262
Individual,First Owner,7263
Dealer,First Owner,7264
Individual,Second Owner,7265
Individual,First Owner,7266
Individual,First Owner,7267
Individual,First Owner,7268
Individual,First Owner,7269
Individual,First Owner,7270
Individual,First Owner,7271
Individual,First Owner,7272
Individual,Third Owner,7273
Individual,First Owner,7274
Individual,First Owner,7275
Individual,Third Owner,7276
Individual,First Owner,7277
Individual,Second Owner,7278
Individual,First Owner,7279
Individual,First Owner,7280
Individual,First Owner,7281
Individual,Third Owner,7282
Individual,First Owner,7283
Individual,First Owner,7284
Individual,First Owner,7285
Individual,Second Owner,7286
Individual,First Owner,7287
Individual,First Owner,7288
Individual,Second Owner,7289
Individual,Third Owner,7290
Individual,Third Owner,7291
Individual,Second Owner,7292
Individual,First Owner,7293
Individual,First Owner,7294
Individual,First Owner,7295
Individual,First Owner,7296
Individual,First Owner,7297
Individual,First Owner,7298
Individual,First Owner,7299
Individual,First Owner,7300
Individual,First Owner,7301
Individual,Second Owner,7302
Individual,Second Owner,7303
Individual,Second Owner,7304
Individual,First Owner,7305
Individual,Second Owner,7306
Individual,Third Owner,7307
Individual,Third Owner,7308
Individual,First Owner,7309
Individual,First Owner,7310
Individual,Second Owner,7311
Individual,First Owner,7312
Individual,Third Owner,7313
Individual,Second Owner,7314
Individual,First Owner,7315
Individual,First Owner,7316
Individual,Second Owner,7317
Individual,Second Owner,7318
Individual,First Owner,7319
Individual,First Owner,7320
Individual,First Owner,7321
Individual,Second Owner,7322
Individual,Third Owner,7323
Individual,Second Owner,7324
Individual,First Owner,7325
Individual,Second Owner,7326
Individual,Second Owner,7327
Individual,Second Owner,7328
Individual,Second Owner,7329
Individual,Second Owner,7330
Individual,First Owner,7331
Individual,First Owner,7332
Individual,First Owner,7333
Individual,Second Owner,7334
Individual,First Owner,7335
Individual,First Owner,7336
Individual,First Owner,7337
Individual,Second Owner,7338
Individual,Second Owner,7339
Individual,First Owner,7340
Individual,First Owner,7341
Individual,Second Owner,7342
Individual,First Owner,7343
Individual,First Owner,7344
Individual,Second Owner,7345
Individual,Second Owner,7346
Individual,First Owner,7347
Individual,First Owner,7348
Individual,Second Owner,7349
Individual,First Owner,7350
Individual,First Owner,7351
Individual,First Owner,7352
Individual,First Owner,7353
Individual,First Owner,7354
Individual,First Owner,7355
Individual,Second Owner,7356
Individual,First Owner,7357
Individual,First Owner,7358
