sales_id,name,year,km_driven,selling_price,fuel,transmission,mileage,engine,max_power,torque,seats
5464,Volvo XC40 D4 Inscription BSIV,2019,20000,3800000,Diesel,Automatic,18.0 kmpl,1969 CC,190 bhp,400Nm,5
5465,Toyota Camry 2.5 Hybrid,2016,68089,2000000,Petrol,Automatic,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5
5466,Maruti Wagon R LXI,2013,58343,225000,Petrol,Manual,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5
5467,Maruti Baleno Alpha 1.3,2018,38817,740000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5468,Honda Jazz VX,2016,56494,550000,Petrol,Manual,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5
5469,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,79328,750000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7
5470,Maruti Swift AMT VVT VXI,2019,5621,650000,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5471,Toyota Etios VX,2017,25538,625000,Petrol,Manual,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm,5
5472,Maruti Swift AMT ZXI,2018,69779,600000,Petrol,Automatic,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5473,Hyundai Grand i10 1.2 CRDi Sportz,2017,56290,450000,Diesel,Manual,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5
5474,BMW X4 M Sport X xDrive20d,2019,7500,5400000,Diesel,Automatic,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5
5475,BMW X4 M Sport X xDrive20d,2019,8500,5500000,Diesel,Automatic,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5
5476,Honda Amaze V CVT Petrol BSIV,2019,7032,779000,Petrol,Automatic,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5
5477,Skoda Rapid 1.6 MPI AT Elegance,2016,11000,645000,Petrol,Automatic,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm,5
5478,Volvo V40 D3 R-Design,2018,2000,2475000,Diesel,Automatic,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5
5479,Maruti Swift VDI,2013,90000,335000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5480,Maruti Swift Dzire VXI,2016,80000,488000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5
5481,Maruti SX4 Zxi with Leather BSIII,2008,110000,111000,Petrol,Manual,15.6 kmpl,1586 CC,104.68 bhp,"145@ 4,100(kgm@ rpm)",5
5482,Maruti Ciaz VDi Plus,2015,70000,600000,Diesel,Manual,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
5483,Maruti Swift VXI,2020,5000,570000,Petrol,Manual,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5484,Hyundai Santro Xing XS,2007,75000,110000,Petrol,Manual,17.8 kmpl,1086 CC,63 bhp,"9.8@ 3,000(kgm@ rpm)",5
5485,Maruti Swift ZXI,2014,50000,434999,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
5486,Hyundai EON Era Plus,2014,70000,229999,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
5487,Nissan Terrano XL Plus 85 PS,2014,90000,490000,Diesel,Manual,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5
5488,Maruti Swift Dzire VXi,2011,100000,300000,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm,5
5489,Chevrolet Beat LT,2017,90000,350000,Petrol,Manual,17.8 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm,5
5490,Honda WR-V i-VTEC VX,2019,35000,580000,Petrol,Manual,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5
5491,Tata Indigo CS eLX BS IV,2017,155000,385000,Diesel,Manual,25.0 kmpl,1396 CC,69.01 bhp,140Nm@ 1800-3000rpm,5
5492,Hyundai Santro Magna,2019,19500,434999,Petrol,Manual,20.3 kmpl,1086 CC,68.07 bhp,99.07Nm@ 4500rpm,5
5493,Toyota Fortuner 2.8 4WD MT BSIV,2018,50000,3200000,Diesel,Manual,14.24 kmpl,2755 CC,174.5 bhp,420Nm@ 1400-2600rpm,7
5494,Hyundai i20 Asta Option 1.2,2015,30000,495000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5
5495,Hyundai i20 Asta Option 1.4 CRDi,2016,53000,575000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
5496,Tata Indigo CS LX (TDI) BS-III,2013,120000,200000,Diesel,Manual,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm,5
5497,Mahindra Verito 1.5 D2 BSIV,2012,120000,140000,Diesel,Manual,21.03 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm,5
5498,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,64000,300000,Diesel,Manual,17.8 kmpl,1399 CC,67 bhp,160Nm@ 2000rpm,5
5499,Chevrolet Sail 1.2 LS ABS,2015,50000,350000,Petrol,Manual,18.2 kmpl,1199 CC,82.4 bhp,108.5Nm@ 5000rpm,5
5500,Tata Indigo CS LX (TDI) BS-III,2015,80000,250000,Diesel,Manual,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm,5
5501,Tata Manza Club Class Quadrajet90 VX,2013,80000,280000,Diesel,Manual,21.02 kmpl,1248 CC,88.76 bhp,200Nm@ 1750-3000rpm,5
5502,Hyundai Xcent 1.2 VTVT S,2017,5000,600000,Petrol,Manual,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5
5503,Hyundai Verna 1.6 VTVT S Option,2015,25000,700000,Petrol,Manual,17.01 kmpl,1591 CC,121.4 bhp,154.9Nm@ 4200rpm,5
5504,Honda City i DTec V,2014,72000,560000,Diesel,Manual,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5505,Renault Lodgy World Edition 110PS,2017,65000,880000,Diesel,Manual,19.98 kmpl,1461 CC,108.5 bhp,245Nm@ 1750rpm,8
5506,Mahindra Bolero DI AC BSIII,2005,80000,250000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7
5507,Mahindra Bolero 2011-2019 Plus AC,2016,120000,550000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1440-2200rpm,9
5508,Hyundai Xcent 1.2 CRDi E,2018,60000,530000,Diesel,Manual,25.4 kmpl,1186 CC,73.97 bhp,190.25nm@ 1750-2250rpm,5
5509,Mahindra XUV500 W6 2WD,2013,110000,750000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
5510,Maruti Alto 800 LXI,2017,35000,310000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5
5511,Maruti Ertiga ZDI,2014,130000,620000,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,7
5512,Maruti Swift VDI,2013,188000,400000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5513,Tata Indica V2 DLX,2008,80000,67000,Diesel,Manual,17.2 kmpl,1396 CC,53.5 bhp,"8.5@ 2,500(kgm@ rpm)",5
5514,Ford Figo 1.5D Titanium MT,2015,80000,480000,Diesel,Manual,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5
5515,Maruti Omni MPI STD BSIII 8-STR W/ IMMOBILISER,2008,48676,110000,Petrol,Manual,19.7 kmpl,796 CC,35 bhp,"6.1@ 3,000(kgm@ rpm)",8
5516,Datsun GO Plus Anniversary Edition,2018,40000,475000,Petrol,Manual,20.62 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,7
5517,Maruti Alto 800 VXI,2018,15000,300000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5
5518,Maruti Alto LXi,2007,70000,100000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5519,Tata Indica Vista Terra TDI BSIII,2011,80000,70000,Diesel,Manual,17.0 kmpl,1405 CC,71 bhp,135Nm@ 2500rpm,5
5520,Ford EcoSport 1.5 TDCi Titanium BSIV,2017,60000,900000,Diesel,Manual,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5
5521,Toyota Etios 1.4 VXD,2017,120000,650000,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,170Nm@ 1800-2400rpm,5
5522,Maruti Zen LXI,2000,180000,50000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5
5523,Hyundai Grand i10 Asta,2016,70000,550000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5
5524,Renault Duster 85PS Diesel RxL Optional,2013,250000,475000,Diesel,Manual,20.46 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5
5525,Hyundai Santro Era,2019,15000,425000,Petrol,Manual,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5
5526,Maruti Ciaz ZDi Plus SHVS,2017,65000,900000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
5527,Hyundai i20 Sportz 1.2,2015,90000,516000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5
5528,Tata Indica Vista Aura 1.2 Safire (ABS) 90hp BS IV,2011,70000,150000,Petrol,Manual,16.5 kmpl,1172 CC,65 bhp,96 Nm at 3000 rpm,5
5529,Maruti Wagon R LXI BS IV,2016,30000,400000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
5530,Mahindra Scorpio S4 Plus,2016,79500,800000,Diesel,Manual,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7
5531,Hyundai Santro Xing XS,2007,90000,165000,Petrol,Manual,17.8 kmpl,1086 CC,63 bhp,"9.8@ 3,000(kgm@ rpm)",5
5532,Nissan Terrano XL 85 PS,2015,110000,1000000,Diesel,Manual,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5
5533,Maruti Swift Dzire VDI,2015,110000,440000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5534,Hyundai Verna 1.6 SX CRDi (O),2011,153000,390000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5
5535,Ford Fiesta 1.4 Duratec ZXI,2008,200185,136000,Petrol,Manual,16.6 kmpl,1388 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)",5
5536,Maruti Swift Dzire ZDI,2013,149000,475000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5537,Ford Figo 1.5D Titanium MT,2016,100000,515000,Diesel,Manual,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5
5538,Tata Venture EX 7 Str,2012,90000,175000,Diesel,Manual,15.42 kmpl,1405 CC,70 bhp,135Nm@ 2500rpm,7
5539,Maruti SX4 ZDI Leather,2012,80000,380000,Diesel,Manual,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,5
5540,Maruti Ignis 1.2 Delta BSIV,2018,12000,535000,Petrol,Manual,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5541,Hyundai i10 Magna,2011,40000,215000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5
5542,Maruti Zen LXI,1997,100000,70000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5
5543,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,27000,445000,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5
5544,Maruti Wagon R VXI BS IV,2015,120000,335000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
5545,Mahindra Bolero 2011-2019 ZLX,2015,80000,600000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
5546,Maruti Eeco 5 Seater AC BSIV,2014,49025,300000,Petrol,Manual,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5
5547,Tata Nano Twist XE,2015,15000,110000,Petrol,Manual,25.4 kmpl,624 CC,37.5 bhp,51Nm@ 4000+/-500rpm,4
5548,Maruti Alto K10 LXI,2014,90000,240000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5
5549,Tata Tiago 1.2 Revotron XE,2016,90000,300000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
5550,BMW 7 Series 730Ld,2010,90000,2000000,Diesel,Automatic,14.49 kmpl,2993 CC,258 bhp,560Nm@ 1500rpm,5
5551,Tata Indica V2 DLE BSII,2007,80000,50000,Diesel,Manual,17.2 kmpl,1396 CC,53.5 bhp,"8.5@ 2,500(kgm@ rpm)",5
5552,Chevrolet Tavera B1-10 seats BSII,2009,195000,295000,Diesel,Manual,14.8 kmpl,2499 CC,80 bhp,"19@ 1,800(kgm@ rpm)",10
5553,Mahindra Scorpio 2.6 CRDe,2006,90000,310000,Diesel,Manual,10.5 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8
5554,Maruti 800 AC,1997,80000,29999,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4
5555,Honda City i VTEC VX Option BL,2016,22000,925000,Petrol,Manual,17.8 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5
5556,Maruti Vitara Brezza LDi Option,2016,70000,640000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
5557,Maruti Swift Dzire 1.2 Vxi BSIV,2012,35000,350000,Petrol,Manual,17.5 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
5558,Maruti Swift Dzire VXI,2013,120000,385000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
5559,Maruti Swift Dzire VDI,2013,100000,409999,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5560,Mahindra XUV500 AT W10 AWD,2016,40000,1300000,Diesel,Automatic,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
5561,Ford Fiesta 1.6 Duratec EXI,2009,60000,210000,Petrol,Manual,15.3 kmpl,1596 CC,101 bhp,"14.9@ 3,400(kgm@ rpm)",5
5562,Mahindra Scorpio SLX 2.6 Turbo 8 Str,2007,110000,300000,Diesel,Manual,10.5 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7
5563,Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,2008,112000,450000,Diesel,Manual,10.5 kmpl,2609 CC,120 bhp,290Nm@ 1800-2800rpm,9
5564,Ford Figo Diesel ZXI,2011,70000,170000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5
5565,Honda City i DTEC VX,2014,140000,650000,Diesel,Manual,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5566,Maruti Esteem AX,1997,94000,125000,Petrol,Automatic,15.9 kmpl,1298 CC,85 bhp,110Nm@ 4500rpm,5
5567,Maruti Alto LXi,2012,70000,145000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5568,Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,2018,27000,681000,Diesel,Manual,20.14 kmpl,1498 CC,88 bhp,230Nm@ 1500-2500rpm,5
5569,Honda City i DTEC VX,2015,173000,635000,Diesel,Manual,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5570,Maruti Alto LXi BSIII,2010,80000,140000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5571,Honda City i DTec VX,2016,86000,750000,Diesel,Manual,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5572,Honda City i DTEC V,2015,80000,611000,Diesel,Manual,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5573,Maruti Alto LXi,2007,120000,110000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5574,Maruti Wagon R AX BSIII,2006,100000,100000,Petrol,Automatic,16.0 kmpl,1061 CC,64 bhp,"8.6@ 3,500(kgm@ rpm)",5
5575,Tata Indica Vista Quadrajet VX Tech,2014,120000,225000,Diesel,Manual,22.3 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5
5576,Hyundai Verna Transform CRDi VGT SX ABS,2010,190000,250000,Diesel,Manual,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM,5
5577,Mahindra Scorpio EX,2011,120000,385000,Diesel,Manual,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,8
5578,Maruti Alto LXi,2012,70000,135000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5579,Maruti Alto LX,2006,100000,65000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5580,Maruti Alto K10 VXI,2016,120000,260000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5
5581,Maruti Swift Dzire VDI,2014,120000,465000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5582,Mahindra KUV 100 mFALCON G80 K8 Dual Tone,2017,20000,430000,Petrol,Manual,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6
5583,Hyundai i20 Asta,2009,81000,200000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5
5584,Chevrolet Beat LS,2011,90000,125000,Petrol,Manual,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5
5585,Maruti 800 Std,2001,60000,45000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4
5586,Chevrolet Beat LS,2012,40000,124000,Petrol,Manual,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5
5587,Tata Indica GLS BS IV,2007,80000,80000,Petrol,Manual,15.3 kmpl,1193 CC,65.3 bhp,102Nm@ 2600rpm,5
5588,Maruti Ertiga VXI CNG Limited Edition,2014,35000,545000,CNG,Manual,22.8 km/kg,1373 CC,80.9 bhp,110Nm@ 4000rpm,7
5589,Maruti Ertiga ZDI Plus,2019,20000,1050000,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,200Nm@ 1750rpm,7
5590,Chevrolet Sail 1.2 LS,2015,50000,200000,Petrol,Manual,18.2 kmpl,1199 CC,82.4 bhp,108.5Nm@ 5000rpm,5
5591,Mahindra XUV500 AT W10 FWD,2015,77000,1100000,Diesel,Automatic,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
5592,Mahindra XUV500 W6 2WD,2014,50000,750000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
5593,Tata Tiago 1.2 Revotron XZ,2016,13500,425000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
5594,Maruti Alto 800 LXI Optional,2016,38000,300000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5
5595,Maruti Ertiga ZDI Plus,2019,14000,1200000,Diesel,Manual,25.47 kmpl,1248 CC,88.50 bhp,200Nm@ 1750rpm,7
5596,Honda Civic 1.8 V MT,2009,70000,240000,Petrol,Manual,13.5 kmpl,1799 CC,130 bhp,172Nm@ 4300rpm,5
5597,Mahindra KUV 100 mFALCON D75 K8,2016,55000,450000,Diesel,Manual,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm,6
5598,Maruti Wagon R LXI,2006,150000,80000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
5599,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013,160000,500000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
5600,Chevrolet Sail Hatchback Diesel Base,2013,50000,295000,Diesel,Manual,22.1 kmpl,1248 CC,76.9 bhp,205Nm@ 1750rpm,5
5601,Tata Indigo CS LE (TDI) BS-III,2008,120000,100000,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5
5602,Hyundai Verna 1.6 SX,2013,76460,700000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5
5603,Ford Figo Diesel Titanium,2011,125000,180000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5
5604,Mahindra Verito 1.5 D2 BSIII,2012,110000,225000,Diesel,Manual,20.8 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm,5
5605,Hyundai EON Era Plus,2017,25000,310000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
5606,Honda City i DTEC SV,2015,30000,625000,Diesel,Manual,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5607,Hyundai i10 Magna LPG,2013,70000,275000,LPG,Manual,19.2 km/kg,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5
5608,Hyundai i10 Era,2013,110000,245000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5
5609,Maruti Zen Estilo VXI BSIV,2010,200000,160000,Petrol,Manual,19.0 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
5610,Hyundai EON Era Plus,2014,80000,250000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
5611,Honda Amaze E i-Dtech,2014,76000,450000,Diesel,Manual,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5612,Tata Indica V2 DLS,2007,150000,85000,Diesel,Manual,17.2 kmpl,1396 CC,53.5 bhp,"8.5@ 2,500(kgm@ rpm)",5
5613,Toyota Innova Crysta 2.4 VX MT BSIV,2018,35000,1938000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,343Nm@ 1400-2800rpm,7
5614,Hyundai i20 2015-2017 Magna 1.2,2016,40000,550000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5
5615,Ford EcoSport 1.5 TDCi Trend Plus BSIV,2015,110000,551000,Diesel,Manual,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5
5616,Hyundai Xcent 1.2 VTVT E,2019,60000,500000,Petrol,Manual,20.14 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5
5617,Honda Amaze S i-VTEC,2018,15000,585000,Petrol,Manual,17.8 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm,5
5618,Hyundai Accent Executive,2013,120000,172000,Petrol,Manual,16.36 kmpl,1495 CC,93.7 bhp,124.6Nm@ 3500rpm,5
5619,Hyundai Verna 1.6 SX,2012,100000,360000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5
5620,Tata Tiago 1.05 Revotorq XT Option,2017,24000,350000,Diesel,Manual,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5
5621,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2018,53000,700000,Diesel,Manual,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm,5
5622,Maruti Alto LXi,2011,40000,148000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5623,Maruti Eeco CNG HTR 5-STR,2016,47370,330000,CNG,Manual,21.94 km/kg,1196 CC,63 bhp,83Nm@ 3000rpm,5
5624,Skoda Octavia Ambiente 1.9 TDI MT,2007,120000,110000,Diesel,Manual,18.7 kmpl,1896 CC,66 bhp,210 / 1900,5
5625,Maruti Swift VDI Windsong Limited edition,2015,100000,450000,Diesel,Manual,25.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5
5626,Chevrolet Captiva LT,2009,80000,260000,Diesel,Manual,11.5 kmpl,1991 CC,147.9 bhp,320Nm@ 2000rpm,7
5627,Hyundai i10 Sportz,2011,91000,200000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5
5628,Maruti Alto K10 LXI CNG,2019,20000,430000,CNG,Manual,32.26 km/kg,998 CC,58.3 bhp,78Nm@ 3500rpm,4
5629,Mahindra Scorpio SLE BSIII,2013,80000,550000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8
5630,Maruti Ritz LDi,2013,80000,245000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5
5631,Maruti Eeco CNG 5 Seater AC BSIV,2016,80000,320000,CNG,Manual,21.94 km/kg,1196 CC,61.7 bhp,85Nm@ 3000rpm,5
5632,Hyundai Accent GLE CNG,2008,110000,120000,CNG,Manual,13.2 km/kg,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5
5633,Hyundai Elantra CRDi SX,2013,120000,615000,Diesel,Manual,22.7 kmpl,1582 CC,126.24 bhp,259.87Nm@ 1900-2750rpm,5
5634,Skoda Superb Elegance 2.0 TDI CR AT,2013,90000,600000,Diesel,Automatic,17.2 kmpl,1968 CC,138.1 bhp,320Nm@ 1750-2500rpm,5
5635,Volkswagen Passat 1.8 TSI MT,2010,120000,300000,Petrol,Manual,14.3 kmpl,1798 CC,160 bhp,250Nm@ 1500~4500rpm,5
5636,Ford Figo 1.5D Trend MT,2016,45217,400000,Diesel,Manual,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5
5637,Hyundai Creta 1.6 CRDi AT SX Plus,2017,60000,1000000,Diesel,Automatic,17.01 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5
5638,Hyundai Sonata 2.4 GDi MT,2012,70000,525000,Petrol,Manual,13.44 kmpl,2359 CC,198.25 bhp,250Nm@ 4250rpm,5
5639,Fiat Grande Punto 1.3 Emotion (Diesel),2013,133000,300000,Diesel,Manual,20.3 kmpl,1248 CC,75 bhp,197Nm@ 1750rpm,5
5640,Fiat Grande Punto 1.3 Emotion (Diesel),2011,117000,220000,Diesel,Manual,20.3 kmpl,1248 CC,75 bhp,197Nm@ 1750rpm,5
5641,Mahindra XUV500 W8 4WD,2015,173000,850000,Diesel,Manual,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
5642,Honda City 1.5 V MT,2011,35000,500000,Petrol,Manual,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5
5643,Hyundai Accent GLE,2003,70000,59000,Petrol,Manual,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5
